id,rle_mask
2675a2f9b6,1 8288 8294 92 8399 86 8502 84 8606 81 8709 79 8812 77 8914 13 8940 50 9016 9 9046 45 9119 4 9151 41 9254 39 9356 38 9459 36 9568 28 9672 25 9774 24 9876 23 9978 22 10079 22 10181 21
4bd87bd3da,7766 8 7862 17 7956 24 8052 29 8152 30 8252 31 8352 32 8453 32 8554 32 8655 32 8756 32 8858 31 8960 30 9062 29 9164 28 9266 27 9368 26 9469 26 9570 26 9672 25 9773 25 9874 25 9975 25 10076 25 10177 25
92357f8a9c,6460 5 6551 15 6643 24 6729 39 6829 40 6929 41 7030 41 7131 41 7232 41 7334 40 7437 38 7540 36 7642 35 7744 34 7845 34 7946 34 8047 34 8148 34 8248 35 8348 36 8449 36 8549 37 8649 38 8750 38 8851 38 8951 39 9052 39 9153 39 9254 39 9354 40 9455 40 9556 40 9656 41 9757 41 9857 42 9958 42 10059 42 10160 42
2659e2d532,6967 3 7065 6 7164 8 7263 10 7362 12 7462 13 7562 14 7662 15 7762 16 7861 18 7959 21 8057 24 8156 26 8256 27 8355 29 8455 30 8554 32 8653 34 8751 37 8849 40 8947 43 9045 46 9141 51 9237 56 9333 61 9429 66 9527 69 9625 72 9723 75 9821 78 9921 79 10021 80 10121 81
131fe6a1fe,
092a81dc1c,
4bacc96aa3,
919f18579b,25 77 125 78 226 78 326 79 425 81 523 84 622 86 721 88 820 90 920 91 1019 93 1119 94 1219 95 1319 96 1419 97 1519 98 1620 98 1720 99 1821 99 1923 98 2024 98 2126 97 2228 96 2329 96 2430 96 2532 95 2633 95 2735 94 2836 94 2938 93 3040 92 3141 92 3242 92 3343 92 3443 93 3544 93 3645 93 3746 93 3847 93 3948 93 4049 93 4150 93 4251 93 4352 93 4452 94 4553 94 4653 95 4754 95 4855 95 4956 95 5057 95 5159 94 5261 93 5364 91 5469 87 5575 82 5682 76 5789 70 5894 66 6002 59 6112 50 6214 49 6316 48 6417 48 6518 48 6618 49 6718 50 6817 52 6914 56 7011 60 7110 62 7210 63 7311 63 7411 64 7512 64 7614 63 7715 63 7817 62 7921 59 8029 52 8133 49 8243 40 8347 37 8463 11
4ac6530567,
90efc61382,
4b366ad75d,
4a85d2fb19,1 3434 3438 98 3540 97 3642 96 3744 95 3846 94 3949 92 4051 91 4153 90 4255 89 4358 87 4460 86 4563 84 4666 82 4768 81 4870 80 4973 78 5075 77 5177 76 5279 75 5380 75 5482 74 5584 73 5686 72 5788 71 5890 70 5993 68 6095 67 6197 66 6300 64 6402 63 6504 62 6606 61 6708 60 6810 59 6912 58 7015 56 7117 55 7219 54 7321 53 7423 52 7525 51 7627 50 7729 49 7831 48 7932 48 8034 47 8136 46 8238 45 8340 44 8443 42 8545 41 8647 40 8749 39 8851 38 8954 36 9057 34 9159 33 9262 31 9364 30 9467 28 9569 27 9672 25 9774 24 9877 22 9978 22 10080 21 10182 20
4ab1ae3516,
0958fdc7bf,
90746d35da,1 1714 1718 95 1819 93 1920 89 2021 84 2122 81 2223 77 2324 74 2425 72 2526 71 2627 70 2728 69 2829 69 2930 68 3031 68 3132 67 3233 67 3334 67 3435 67 3536 67 3637 67 3738 67 3839 67 3940 66 4041 66 4142 65 4243 65 4344 64 4445 64 4546 63 4647 63 4748 62 4849 61 4950 59 5051 56 5152 53 5253 49 5354 47 5455 45 5556 43 5657 41 5758 39 5859 34 5960 30 6061 26 6162 22 6263 16 6364 13 6465 11 6566 9 6667 8 6768 5 6869 2
90a5cd7288,
90c214f1e5,
90cd0edbf4,
900da4d5f2,6666 1 6765 3 6865 4 6965 5 7065 6 7164 8 7263 10 7363 11 7463 12 7564 12 7665 12 7766 12 7867 12 7968 12 8069 12 8170 12 8271 12 8373 11 8474 11 8575 11 8677 10 8778 10 8879 10 8980 10 9081 10 9182 10 9282 11 9383 11 9484 11 9585 11 9686 11 9787 11 9888 11 9989 11 10090 11 10191 11
903ed53422,1 18 102 18 203 20 304 20 405 20 506 20 607 19 708 19 809 16 910 13 1011 10 1112 8 1213 5 1314 4 1415 2
12a7ca7096,1 6455 6459 92 6562 86 6665 78 6768 71 6869 67 6970 64 7071 59 7172 54 7273 51 7374 48 7475 46 7576 44 7677 41 7778 37 7879 32 7980 25 8081 20 8182 17 8283 14 8384 4
2582af5390,1 3835 3838 96 3940 93 4041 92 4142 90 4243 88 4344 86 4445 84 4546 83 4647 81 4748 58 4816 9 4849 53 4950 50 5051 48 5152 26 5189 8 5253 21
2583a7cedf,
097f02867c,
8f03ee383d,1 71 102 70 203 70 304 69 405 66 506 63 607 61 708 53 809 51 910 49 1011 46 1112 43 1213 40 1314 37 1415 35 1516 32 1617 27 1718 23 1819 21 1920 19 2021 16 2122 13 2223 12 2324 10 2425 8 2526 5 2627 2
09821df016,
8e1be11efb,1 32 102 32 203 32 304 32 405 31 506 31 607 31 708 30 809 30 910 29 1011 28 1112 28 1213 27 1314 27 1415 27 1516 26 1617 26 1718 25 1819 25 1920 25 2021 24 2122 24 2223 24 2324 23 2425 23 2526 23 2627 23 2728 23 2829 23 2930 23 3031 23 3132 23 3233 22 3334 22 3435 21 3536 21 3637 21 3738 20 3839 20 3940 19 4041 18 4142 18 4243 17 4344 17 4445 16 4546 16 4647 15 4748 15 4849 15 4950 15 5051 14 5152 14 5253 13 5354 13 5455 12 5556 12 5657 11 5758 11 5859 10 5960 10 6061 9 6162 8 6263 7 6364 6 6465 6 6566 5 6667 4 6768 3 6869 2 6970 1 9293 2 9394 4 9495 5 9596 5 9697 6 9798 7 9899 8 10000 8 10101 8
8e3cdc41e0,
49f33f1832,
8d5e51efb4,
8d71ff6d1f,2422 3 2521 5 2619 8 2716 12 2812 17 2907 23 3004 27 3104 28 3205 28 3305 29 3406 29 3508 28 3609 28 3712 26 3815 24 3917 23 4019 22 4121 21 4223 20 4326 18 4429 16 4532 14 4637 10 4743 5
25055c35c2,
48d00777ce,
48fa734394,1 25 102 25 203 25 304 25 405 24 506 24 607 24 708 24 809 23 910 23 1011 22 1112 22 1213 22 1314 21 1415 21 1516 21 1617 20 1718 20 1819 19 1920 19 2021 18 2122 17 2223 17 2324 16 2425 15 2526 14 2627 14 2728 13 2829 11 2930 10 3031 9 3132 8 3233 7 3334 6 3435 5 3536 4 3637 3 3738 1
8c9f7cd590,
09cf21afa7,1 10 102 11 203 12 304 12 405 13 506 16 607 19 708 21 809 22 910 24 1011 26 1112 29 1213 30 1314 32 1415 33 1516 34 1617 34 1718 35 1819 35 1920 36 2021 36 2122 36 2223 36 2324 36 2425 36 2526 36 2627 36 2728 37 2829 37 2930 37 3031 37 3132 37 3233 37 3334 37 3435 37 3536 37 3637 37 3738 36 3839 36 3940 36 4041 36 4142 36 4243 36 4344 36 4445 36 4546 36 4647 36 4748 36 4849 36 4950 36 5051 36 5152 36 5253 36 5354 35 5455 35 5556 35 5657 35 5758 35 5859 35 5960 35 6061 35 6162 35 6263 35 6364 35 6465 35 6566 35 6667 35 6768 36 6869 36 6970 36 7071 36 7172 37 7273 37 7374 38 7475 38 7576 38 7677 39 7778 39 7879 40 7980 40 8081 41 8182 41 8283 41 8384 42 8485 42 8586 43 8687 43 8788 43 8889 43 8990 44 9091 44 9192 44 9293 44 9394 45 9495 45 9596 45 9697 46 9798 46 9899 47 10000 47 10101 47
8c8450cba6,
1226755483,6 96 108 95 209 95 311 94 413 93 515 92 616 92 717 92 818 92 918 95 1018 9184
247ecc1a63,6464 1 6563 3 6663 4 6763 5 6863 6 6962 8 7062 9 7161 11 7261 12 7361 13 7461 14 7561 15 7660 17 7760 18 7860 19 7959 21 8058 23 8158 24 8257 26 8357 27 8456 29 8555 31 8654 33 8752 36 8851 38 8949 41 9048 43 9146 46 9244 49 9342 52 9441 54 9540 56 9638 59 9736 62 9836 63 9936 64 10036 65 10136 66
8c659875e6,
47d97eaa56,83 19 184 19 285 19 387 18 489 17 591 16 692 16 794 15 896 14 998 13 1100 12 1202 11 1303 11 1405 10 1506 10 1608 9 1709 9 1811 8 1913 7 2015 6 2117 5 2218 5 2319 5 2420 5 2521 5 2622 5 2722 6 2823 6 2923 7 3024 7 3124 8 3225 8 3325 9 3426 9 3527 9 3627 10 3728 10 3829 10 3931 9 4032 9 4134 8 4236 7 4339 5 4442 3 4545 1
47cd9710fd,5956 4 6054 7 6150 12 6245 18 6342 22 6440 25 6539 27 6638 29 6737 31 6836 33 6936 34 7027 44 7116 56 7207 66 7302 72 7398 77 7498 78 7598 79 7699 79 7800 79 7901 79 8004 77 8106 76 8209 74 8311 73 8413 72 8514 72 8615 72 8716 72 8816 73 8917 73 9017 74 9115 77 9212 81 9310 84 9408 87 9508 88 9607 90 9707 495
4782e66916,
8b056ea93a,10101 1
473cbcdc24,
8ad317659a,
46df24ee51,
4708fce9cb,25 77 125 78 226 78 327 78 428 78 529 78 631 77 732 77 834 76 935 76 1036 76 1136 77 1237 77 1338 77 1438 78 1539 78 1640 78 1741 78 1843 77 1945 76 2046 76 2148 75 2249 75 2350 75 2451 75 2552 75 2652 76 2753 76 2855 75 2956 75 3058 74 3160 73 3262 72 3363 72 3465 71 3566 71 3667 71 3768 71 3869 71 3970 71 4072 70 4173 70 4275 69 4377 68 4478 68 4580 67 4682 66 4784 65 4887 7 4902 48 5007 44 5117 35 5222 4 5229 24 5333 21 5437 18 5541 15 5645 12 5749 9 5856 3
472ca04a17,
8a2904c3aa,1 16 102 16 203 17 304 17 405 17 506 17 607 17 708 18 809 18 910 18 1011 17 1112 17 1213 17 1314 17 1415 17 1516 17 1617 17 1718 17 1819 17 1920 17 2021 17 2122 17 2223 16 2324 16 2425 16 2526 16 2627 16 2728 16 2829 16 2930 16 3031 16 3132 16 3233 16 3334 16 3435 16 3536 16 3637 16 3738 16 3839 16 3940 16 4041 17 4142 17 4243 17 4344 18 4445 18 4546 19 4647 19 4748 20 4849 21 4950 21 5051 22 5152 23 5253 23 5354 24 5455 25 5556 25 5657 26 5758 26 5859 27 5960 27 6061 28 6162 28 6263 29 6364 29 6465 30 6566 30 6667 30 6768 31 6869 31 6970 31 7071 32 7172 32 7273 32 7374 33 7475 33 7576 34 7677 34 7778 34 7879 35 7980 35 8081 35 8182 35 8283 35 8384 35 8485 36 8586 36 8687 36 8788 36 8889 36 8990 37 9091 37 9192 37 9293 38 9394 38 9495 38 9596 39 9697 39 9798 40 9899 41 10000 41 10101 42
89b5cc20e5,15 87 115 88 216 88 316 89 416 90 516 91 616 92 716 93 816 94 917 94 1018 94 1118 95 1219 95 1319 96 1420 96 1520 97 1621 97 1722 97 1821 99 1921 8281
89eb8ef89f,6767 1 6866 3 6966 4 7066 5 7166 6 7266 7 7365 9 7465 10 7564 12 7664 13 7764 14 7864 15 7964 16 8064 17 8165 17 8265 18 8365 19 8465 20 8565 21 8666 21 8766 22 8865 24 8965 25 9065 26 9165 27 9265 28 9365 29 9465 30 9565 31 9665 32 9765 33 9865 34 9965 35 10065 36 10166 36
23ae01f9de,
89aedf2162,44 58 144 59 245 59 345 60 445 61 545 62 645 63 745 64 845 65 946 65 1046 66 1146 67 1246 68 1346 69 1445 71 1544 73 1645 73 1745 74 1846 74 1947 74 2049 73 2150 73 2252 72 2356 69 2459 67 2561 66 2663 65 2764 65 2865 65 2966 65 3067 65 3168 65 3269 65 3370 65 3471 65 3572 65 3672 66 3773 66 3873 67 3973 68 4074 68 4174 69 4274 70 4375 70 4476 70 4577 70 4678 70 4779 70 4881 69 4982 69 5083 69 5184 69 5285 69 5386 69 5487 69 5588 69 5688 70 5789 70 5889 71 5989 72 6088 74 6189 74 6289 75 6389 76 6490 76 6590 77 6690 78 6790 79 6890 80 6990 81 7090 82 7190 83 7291 83 7391 84 7491 85 7591 86 7692 86 7792 87 7893 87 7993 88 8094 88 8195 88 8296 88 8396 89 8497 89 8598 89 8699 89 8799 90 8898 92 8998 93 9098 94 9199 94 9300 94 9401 94 9502 94 9603 94 9704 94 9805 94 9906 94 10007 94 10109 93
11a0fc8072,
8931ce5d9d,
89a4b40e09,
238a3c6d9d,
0a797ef290,87 15 189 14 290 14 391 14 493 13 595 12 698 10 801 8 904 6 1009 2
45aa2ccbfe,6593 36 6667 4 6682 53 6762 3440
45bccca47c,
230b7b8d21,
23062a0de4,
8776ffcaa4,1 32 102 32 203 33 304 33 405 34 506 35 607 35 708 36 809 36 910 37 1011 37 1112 38 1213 38 1314 39 1415 40 1516 40 1617 41 1718 42 1819 43 1920 45 2021 46 2122 48 2223 52 2324 57 2425 60 2526 67 2627 71 2728 76 2829 80 2930 83 3031 87 3132 95 3233 6969
454a4e14a6,
875170148c,
ffc6f6f99d,7778 2 7879 5 7980 8 8081 11 8182 13 8283 28 8384 36 8485 46 8586 58 8687 66 8788 74 8889 81 8990 86 9091 90 9192 94 9293 909
fff4282d5f,36 66 137 66 238 66 338 67 438 68 538 69 639 69 739 70 839 71 939 72 1039 73 1139 74 1239 75 1339 76 1439 77 1539 78 1638 80 1738 81 1838 82 1938 83 2039 83 2139 84 2239 85 2338 87 2438 88 2538 89 2638 90 2738 91 2838 92 2939 92 3038 94 3138 95 3237 97 3338 97 3438 98 3539 98 3641 97 3742 97 3844 96 3948 93 4050 92 4153 90 4255 89 4356 89 4458 88 4559 88 4660 88 4761 88 4862 88 4962 89 5063 89 5163 90 5263 91 5363 92 5463 93 5563 94 5663 95 5764 95 5864 96 5965 96 6065 97 6166 97 6265 99 6365 3837
0abe6c137d,52 50 153 50 254 50 355 50 456 50 557 50 658 50 758 51 859 51 960 51 1061 51 1161 52 1262 52 1363 52 1463 53 1564 53 1664 54 1765 54 1865 55 1966 55 2066 56 2167 56 2267 57 2368 57 2468 58 2569 58 2670 58 2771 58 2871 59 2972 59 3073 59 3174 59 3276 58 3377 58 3479 57 3580 57 3682 56 3783 56 3885 55 3986 55 4088 54 4190 53 4291 53 4393 52 4494 52 4595 52 4697 51 4800 49 4903 47 5006 45 5110 42 5214 39 5318 36 5422 33 5525 31 5629 28 5732 26 5836 23 5939 21 6043 18 6145 17 6247 16 6349 15 6450 15 6552 14 6652 15 6753 15 6854 15 6955 15 7056 15 7157 15 7258 15 7358 16 7459 16 7560 16 7661 16 7761 17 7862 17 7963 17 8064 17 8164 18 8265 18 8366 18 8467 18 8567 19 8668 19 8769 19 8870 19 8971 19 9072 19 9173 19 9274 19 9375 19 9476 19 9576 20 9677 20 9777 21 9878 21 9978 22 10079 22 10180 22
1117ef4324,
ffb3e66bbe,
8720f13ca5,1 4444 4454 92 4563 84 4670 78 4780 69 4888 62 4998 53 5107 45 5216 37 5331 23 5436 19 5550 6
ffa75fd526,7677 3 7778 4 7879 6 7980 9 8081 12 8182 16 8283 19 8384 22 8485 25 8586 29 8687 32 8788 37 8889 40 8990 43 9091 45 9192 47 9293 48 9394 49 9495 50 9596 51 9697 52 9798 53 9899 53 10000 54 10101 54
22bc698c3f,
ff7a7f0d93,
22f1f09e62,1 71 102 71 203 70 304 70 405 70 506 70 607 70 708 71 809 71 910 71 1011 71 1112 72 1213 73 1314 74 1415 75 1516 77 1617 79 1721 79 1824 79 1927 80 2030 80 2133 81 2236 83 2339 86 2441 85 2543 84 2645 83 2747 82 2849 81 2951 80 3053 79 3155 78 3256 78 3358 77 3459 77 3561 76 3662 76 3764 75 3865 75 3967 74 4068 74 4170 73 4271 73 4372 73 4474 72 4575 72 4677 71 4778 71 4880 70 4981 70 5083 69 5184 69 5286 68 5387 68 5489 67 5590 67 5692 66 5793 66 5895 65 5997 64 6099 63 6201 62 6302 62 6403 62 6504 62 6605 62 6706 62 6808 61 6909 61 7010 61 7111 61 7213 60 7314 60 7415 60 7516 60 7618 59 7719 59 7820 59 7921 59 8022 59 8124 58 8225 58 8326 58 8427 58 8528 58 8629 58 8730 58 8831 58 8932 58 9033 58 9134 58 9235 58 9336 58 9437 58 9538 58 9639 58 9740 58 9841 58 9942 58 10043 58 10144 58
11100c5070,1 32 102 32 203 32 304 32 405 33 506 33 607 33 708 33 809 33 910 34 1011 34 1112 34 1213 34 1314 35 1415 35 1516 35 1617 36 1718 36 1819 37 1920 37 2021 38 2122 39 2223 40 2324 41 2425 42 2526 42 2627 43 2728 44 2829 45 2930 46 3031 48 3132 49 3233 51 3334 52 3435 54 3536 55 3637 57 3738 60 3839 63 3940 65 4041 66 4142 68 4243 70 4344 71 4445 73 4546 74 4647 76 4748 78 4849 80 4950 81 5051 82 5152 83 5253 84 5354 84 5455 85 5556 85 5657 85 5758 86 5859 86 5960 86 6061 86 6162 86 6263 86 6364 87 6465 87 6566 88 6667 88 6768 88 6869 89 6970 89 7071 88 7172 88 7273 88 7374 88 7475 88 7576 88 7677 88 7778 89 7879 89 7980 89 8081 90 8182 90 8283 91 8384 91 8485 91 8586 92 8687 92 8788 93 8889 93 8990 94 9091 95 9192 95 9293 96 9394 97 9495 99 9596 606
86e3475645,1 6666 6669 99 6771 98 6873 97 6974 97 7076 96 7177 96 7278 96 7379 96 7480 96 7582 95 7683 95 7784 95 7885 95 7986 95 8087 95 8188 95 8288 96 8389 96 8489 97 8588 99 8688 1514
ff3b80b82c,
86cbc4e630,1 4541 4546 89 4647 83 4748 79 4849 73 4950 58 5051 44 5152 24 5253 11
227dd380e7,1 8681 8687 43 8734 44 8796 2 8844 25
86081eee45,2018 3 2118 4 2218 5 2319 5 2418 7 2518 8 2617 10 2717 11 2814 15 2911 19 3009 22 3107 25 3206 27 3305 29 3403 32 3501 35 3600 37 3698 40 3797 42 3895 45 3994 47 4093 49 4191 52 4288 56 4386 59 4483 63 4580 67 4678 70 4775 74 4870 80 4967 84 5065 87 5162 91 5260 4942
ff182734dc,
10fe79fb2e,
449b778c01,38 40 80 2 139 43 240 43 342 39 443 39 544 39 645 40 746 41 846 42 947 42 1047 41 1148 41 1249 42 1295 1 1350 48 1450 50 1552 49 1653 50 1754 50 1855 50 1957 50 2058 52 2160 53 2262 54 2363 56 2423 2 2465 61 2566 61 2668 60 2769 60 2871 59 2973 58 3076 56 3178 55 3280 54 3382 53 3483 53 3584 53 3685 53 3785 54 3886 54 3987 54 4089 53 4190 53 4291 53 4392 53 4493 53 4595 52 4696 52 4797 52 4899 51 5001 50 5102 50 5204 49 5305 49 5407 48 5509 47 5610 47 5712 46 5813 46 5915 45 6016 45 6117 45 6218 45 6319 45 6421 44 6522 44 6624 43 6725 43 6826 43 6928 42 7029 42 7130 42 7231 42 7332 42 7433 42 7534 42 7635 42 7736 42 7837 42 7938 42 8039 42 8140 42 8240 43 8341 43 8442 43 8543 43 8644 43 8744 44 8845 44 8946 44 9047 44 9148 44 9249 44 9350 44 9451 44 9551 45 9652 45 9751 47 9850 49 9950 50 10051 50 10151 51
ff0d9d4f75,85 17 185 18 286 18 386 19 486 20 587 20 687 21 787 22 888 22 988 23 1089 23 1190 23 1292 22 1393 22 1494 22 1595 22 1696 22 1796 23 1897 23 1997 24 2097 25 2198 25 2298 26 2398 27 2498 28 2598 29 2698 30 2799 30 2899 31 3000 31 3100 32 3201 32 3302 32 3402 33 3503 33 3604 33 3705 33 3806 33 3907 33 4008 33 4109 33 4210 33 4311 33 4412 33 4513 33 4614 33 4715 33 4816 33 4918 32 5019 32 5121 31 5223 30 5325 29 5426 29 5528 28 5629 28 5730 28 5832 27 5933 27 6035 26 6137 25 6238 25 6340 24 6442 23 6543 23 6644 23 6746 22 6847 22 6949 21 7050 21 7152 20 7253 20 7355 19 7456 19 7557 19 7659 18 7760 18 7862 17 7963 17 8064 17 8166 16 8267 16 8369 15 8470 15 8571 15 8673 14 8774 14 8876 13 8977 13 9079 12 9180 12 9282 11 9383 11 9485 10 9586 10 9687 10 9789 9 9891 8 9992 8 10094 7 10195 7
0b10d5525d,4647 6 4748 20 4849 41 4950 47 5051 59 5113 12 5152 90 5253 97 5354 4848
fe14b9e031,
4488974c52,
4497395e80,
fcbe9ea985,22 80 124 79 225 79 327 78 429 77 531 76 632 76 734 75 836 74 938 73 1040 72 1142 71 1244 70 1347 68 1450 66 1553 64 1657 61 1762 57 1866 54 1969 52 2073 49 2177 46 2281 43 2386 39 2489 37 2593 34 2696 32 2800 29 2904 26 3007 24 3110 22 3214 19 3317 17 3420 15 3523 13 3626 11 3728 10 3831 8 3934 6 4037 4 4139 3
fcf8a26d93,
fdbe0275bd,2 100 104 99 206 98 308 97 410 96 512 95 614 94 715 94 817 93 918 93 1020 92 1122 91 1223 91 1326 89 1429 87 1532 85 1635 83 1738 81 1841 79 1943 78 2046 76 2148 75 2251 73 2353 72 2456 70 2558 69 2661 67 2765 64 2868 62 2971 60 3073 59 3176 57 3278 56 3380 55 3483 53 3586 51 3688 50 3790 49 3892 48 3993 48 4094 48 4196 47 4297 47 4399 46 4501 45 4604 43 4706 42 4808 41 4910 40 5012 39 5114 38 5216 37 5318 36 5420 35 5522 34 5623 34 5724 34 5825 34 5926 34 6027 34 6128 34 6229 34 6330 34 6432 33 6533 33 6634 33 6735 33 6836 33 6937 33 7038 33 7139 33 7240 33 7340 34 7441 34 7541 35 7641 36 7742 36 7842 37 7942 38 8042 39 8142 40 8242 41 8343 41 8444 41 8545 41 8646 41 8748 40 8849 40 8951 39 9052 39 9153 39 9253 40 9354 40 9454 41 9555 41 9655 42 9755 43 9855 44 9956 44 10056 45 10157 45
fe0f94a2bc,8581 5 8676 11 8771 17 8867 22 8961 29 9058 33 9153 39 9250 43 9348 46 9444 51 9540 56 9635 62 9729 69 9826 73 9926 74 10025 76 10125 77
224b5191f1,6162 1 6263 2 6364 3 6465 4 6566 4 6667 4 6768 5 6869 5 6970 5 7071 6 7172 6 7273 7 7374 7 7475 7 7576 7 7677 8 7778 8 7879 8 7980 9 8081 9 8182 9 8283 10 8384 10 8485 11 8586 11 8687 12 8788 12 8889 13 8990 13 9091 14 9192 14 9293 15 9394 16 9495 16 9596 17 9697 17 9798 18 9899 19 10000 20 10101 20
fb29b004e9,1912 8 2004 17 2100 22 2198 25 2294 30 2372 53 2468 65 2543 7659
fb45d8e754,17 22 118 21 218 21 319 20 420 18 522 15 624 7 726 4
fb56c30236,1 1717 1719 100 1822 98 1924 97 2025 97 2127 96 2228 96 2329 96 2431 95 2532 95 2635 93 2737 92 2839 91 2940 91 3042 90 3143 90 3244 90 3345 90 3447 89 3549 88 3650 88 3752 87 3853 87 3955 86 4056 86 4157 86 4257 87 4358 87 4458 88 4557 90 4656 92 4755 94 4855 95 4954 2927 7890 90 7998 83 8103 79 8207 76 8311 73 8414 71 8517 69 8619 68 8721 67 8823 66 8924 66 9026 65 9128 64 9230 63 9332 62 9436 59 9540 56 9642 55 9745 53 9847 52 9949 51 10050 51 10152 50
fb6ef1a753,3420 11 3517 17 3614 23 3713 25 3813 26 3913 27 4013 28 4113 29 4213 30 4313 31 4413 29 4513 29 4613 29 4714 29 4814 28 4914 28 5014 27 5113 28 5213 27 5312 27 5412 27 5511 28 5611 27 5710 27 5808 28 5907 29 6006 29 6105 29 6204 29 6302 30 6400 31 6500 29 6599 27 6699 25 6798 22 6898 21 6997 20 7097 19 7197 18 7296 18 7396 18 7495 18 7594 19 7693 20 7792 21 7891 22 7990 23 8087 26 8184 29 8283 30 8384 28 8485 28 8586 27 8687 27 8788 26 8889 25 8990 24 9091 21 9192 16 9293 13 9394 11 9495 9 9596 8 9697 7 9798 7 9899 7 10000 7 10101 7
fbc13a5b47,9368 5 9468 8 9569 9 9670 9 9770 10 9871 10 9968 15 10068 16 10169 16
853a1ba28f,37 65 138 65 239 65 340 65 441 65 542 65 643 65 745 64 846 64 947 64 1049 63 1150 63 1252 62 1353 62 1454 62 1554 63 1655 63 1756 63 1856 64 1957 64 2058 64 2158 65 2259 65 2359 66 2459 67 2560 67 2660 68 2761 68 2861 69 2961 70 3062 70 3163 70 3264 70 3364 71 3465 71 3565 72 3666 72 3766 73 3866 74 3967 74 4067 75 4167 76 4268 76 4368 77 4468 78 4568 79 4668 80 4768 81 4867 83 4967 84 5067 85 5166 87 5266 88 5365 90 5465 91 5564 93 5664 94 5763 4439
85738bfeb5,88 14 190 13 292 12 394 11 495 11 596 11 696 12 797 12 897 13 997 14 1098 14 1198 15 1299 15 1399 16 1499 17 1600 17 1701 17 1801 18 1902 18 2002 19 2103 19 2203 19 2303 19 2404 18 2504 18 2604 18 2705 18 2805 19 2906 18 3006 19 3107 19 3208 19 3308 19 3409 19 3509 20 3610 20 3711 20 3811 21 3912 20 4012 21 4113 21 4213 23 4314 23 4415 23 4516 22 4617 22 4718 22 4819 22 4921 21 5023 20 5125 19 5227 17 5329 16 5430 16 5531 16 5632 16 5732 17 5833 17 5935 16 6036 16 6137 15 6239 14 6340 14 6441 14 6542 14 6643 14 6743 15 6844 15 6945 15 7046 15 7146 15 7247 15 7347 16 7448 15 7548 16 7648 16 7748 17 7848 17 7949 16 8049 17 8149 18 8250 18 8350 18 8450 19 8551 20 8652 20 8752 21 8853 21 8953 22 9054 22 9155 22 9255 23 9356 23 9457 23 9558 22 9659 22 9760 21 9860 22 9961 21 10062 21 10163 21
fa230ac409,38 64 140 63 241 63 343 62 445 61 547 60 651 57 754 55 856 54 958 49 1060 45 1161 43 1262 42 1363 41 1464 41 1565 41 1666 41 1767 41 1869 39 1970 39 2072 38 2174 37 2276 36 2378 36 2480 35 2581 35 2683 34 2784 34 2885 34 2986 33 3086 34 3187 32 3288 30 3389 29 3490 27 3592 24 3694 19 3796 15 3899 11 4001 7 4104 2
826dac705d,
826f5573b8,49 53 150 53 251 53 352 53 454 52 556 51 658 50 760 49 861 49 963 48 1064 48 1166 47 1267 47 1367 48 1468 48 1569 48 1669 49 1770 49 1871 49 1972 49 2073 49 2174 49 2276 48 2377 48 2479 47 2580 47 2682 46 2784 45 2885 45 2987 44 3088 44 3189 44 3289 45 3390 45 3489 47 3589 48 3690 48 3790 49 3891 49 3993 48 4094 48 4196 47 4297 47 4398 47 4499 47 4600 47 4701 47 4801 48 4902 48 5003 48 5104 48 5205 48 5306 48 5407 48 5507 49 5608 49 5709 49 5810 49 5911 49 6012 49 6112 50 6213 50 6314 50 6415 50 6517 49 6618 49 6719 49 6821 48 6922 48 7023 48 7123 49 7224 49 7324 50 7425 50 7525 51 7626 51 7727 51 7828 51 7929 51 8030 51 8131 51 8232 51 8333 51 8434 51 8535 51 8636 51 8737 51 8838 51 8939 51 9042 49 9144 48 9247 46 9348 46 9450 45 9551 45 9653 44 9754 44 9855 44 9957 43 10058 43 10159 43
f99a7a0250,4342 2 4441 4 4541 5 4640 7 4740 8 4840 9 4941 9 5041 10 5142 10 5243 10 5344 10 5445 10 5547 9 5648 9 5749 9 5851 8 5952 8 6054 7 6155 7 6257 6 6358 6 6459 6 6560 6 6661 6 6762 6 6862 7 6963 7 7064 7 7164 8 7265 8 7366 8 7467 8 7569 7 7670 7 7771 7 7872 7 7973 7 8074 7 8175 7 8275 8 8376 8 8477 8 8579 7 8680 7 8781 7 8882 7 8983 7 9084 7 9185 7 9286 7 9388 6 9489 6 9591 5 9692 5 9794 4 9895 4 9996 4 10097 4 10198 4
f9cc9a649d,1 74 102 74 203 74 304 74 405 75 506 75 607 75 708 76 809 76 910 76 1011 77 1112 77 1213 78 1314 79 1415 79 1516 80 1617 81 1718 81 1819 82 1920 82 2021 83 2122 84 2223 84 2324 85 2425 86 2526 87 2627 87 2728 88 2829 88 2930 89 3031 89 3132 90 3233 90 3334 90 3435 91 3536 91 3637 92 3738 92 3839 93 3940 93 4041 94 4142 95 4243 95 4344 96 4445 96 4546 97 4647 98 4748 100 4849 4444 9296 98 9399 96 9502 94 9605 92 9708 90 9810 89 9911 89 10013 88 10114 88
838581e54e,
f6b8b2edef,1 7064 7071 92 7172 87 7273 85 7374 82 7475 77 7576 73 7677 70 7778 67 7879 64 7980 61 8081 58 8182 53 8283 49 8384 44 8485 40 8586 31 8687 26 8788 23 8889 11 8990 7 9091 3
f72edf3035,
